# Kepler Asteroseismic Data
# KIC number: 10874614
# Season:     Q0
# TRF:        0
# Version:    8
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    54955.5819638 6.82815625e+04 7.54977036e+00 7.41164297e+04 8.14764595e+00
    54955.6023981 6.82713828e+04 7.54939079e+00 7.40987578e+04 8.14270782e+00
    54955.6228325 6.82675078e+04 7.54914188e+00 7.40851953e+04 8.15062237e+00
    54955.6432669 6.82617031e+04 7.54898453e+00 7.40795000e+04 8.14200974e+00
    54955.6637011 6.82503359e+04 7.54890871e+00 7.40562578e+04 8.11530113e+00
    54955.6841356 6.82716953e+04 7.55075026e+00 7.40766875e+04 8.09897900e+00
    54955.7045700 6.82594531e+04 7.55019045e+00 7.40561719e+04 8.07429695e+00
    54955.7250042 6.82620391e+04 7.54898834e+00 7.40674219e+04 8.11737061e+00
    54955.7454387 6.82747812e+04 7.55088663e+00 7.40572578e+04 8.09650135e+00
    54955.7658731 6.82708359e+04 7.55065966e+00 7.40536953e+04 8.08710289e+00
    54955.7863073 6.82575625e+04 7.54872131e+00 7.40429453e+04 8.09155846e+00
    54955.8067417 6.82727734e+04 7.54947615e+00 7.40600391e+04 8.11100006e+00
    54955.8271762 6.82606016e+04 7.54894114e+00 7.40434453e+04 8.10347366e+00
    54955.8476105 6.82656953e+04 7.54902411e+00 7.40522969e+04 8.12901878e+00
    54955.8680449 6.82605859e+04 7.54893732e+00 7.40473438e+04 8.10822868e+00
    54955.8884792 6.82523281e+04 7.54854536e+00 7.40407891e+04 8.12768555e+00
    54955.9089136 6.82649609e+04 7.54910755e+00 7.40491797e+04 8.11190319e+00
    54955.9293480 6.82919375e+04 7.55024529e+00 7.40800469e+04 8.13762093e+00
    54955.9497822 6.82685938e+04 7.54917097e+00 7.40560078e+04 8.13527203e+00
    54955.9702167 6.82560703e+04 7.54872847e+00 7.40467578e+04 8.15158176e+00
    54955.9906511 6.82616797e+04 7.54890442e+00 7.40472500e+04 8.15066338e+00
    54956.0110853 6.82568906e+04 7.54862404e+00 7.40441641e+04 8.15055370e+00
    54956.0315198 6.82621094e+04 7.54885101e+00 7.40449453e+04 8.13838577e+00
    54956.0519542 6.82607734e+04 7.54882193e+00 7.40523438e+04 8.14806843e+00
    54956.0723885 6.82519531e+04 7.54845333e+00 7.40488828e+04 8.15563297e+00
    54956.0928228 6.82431094e+04 7.54804468e+00 7.40271094e+04 8.15289307e+00
    54956.1132573 6.82599141e+04 7.54879475e+00 7.40483047e+04 8.14252090e+00
    54956.1336916 6.82643516e+04 7.54905081e+00 7.40472656e+04 8.14812088e+00
    54956.1541259 6.82548594e+04 7.54853392e+00 7.40659453e+04 8.15922260e+00
    54956.1745603 6.82549453e+04 7.54858971e+00 7.40365859e+04 8.14858341e+00
    54956.1949947 6.82575469e+04 7.54862642e+00 7.40434062e+04 8.13031483e+00
    54956.2154290 6.82672266e+04 7.54912615e+00 7.40693984e+04 8.15429211e+00
    54956.2358633 6.82827969e+04 7.55011511e+00 7.40851562e+04 8.15585327e+00
    54956.2562978 6.82514688e+04 7.54842710e+00 7.40522812e+04 8.16096306e+00
    54956.2767321 6.82669297e+04 7.54903507e+00 7.40663281e+04 8.15975761e+00
    54956.2971664           -Inf           -Inf           -Inf           -Inf
    54956.3176009 6.82552500e+04 7.54864883e+00 7.40393750e+04 8.15528297e+00
    54956.3380352 6.82627031e+04 7.54875278e+00 7.40518906e+04 8.15174961e+00
    54956.3584695 6.82530312e+04 7.54862833e+00 7.40726094e+04 8.16360855e+00
    54956.3789039 6.82595469e+04 7.54882812e+00 7.40488438e+04 8.15306854e+00
    54956.3993384 6.82722500e+04 7.54922676e+00 7.40774219e+04 8.15712261e+00
    54956.4197726 6.82576172e+04 7.54871321e+00 7.40614531e+04 8.16269398e+00
    54956.4402070 6.82666641e+04 7.54905558e+00 7.40679609e+04 8.15326023e+00
    54956.4606415 6.82696172e+04 7.54918575e+00 7.40760000e+04 8.16360855e+00
    54956.4810757 6.82637656e+04 7.54900599e+00 7.40617109e+04 8.15934181e+00
    54956.5015101 6.82598828e+04 7.54872131e+00 7.40688516e+04 8.15626526e+00
    54956.5219444 6.82453516e+04 7.54813814e+00 7.40587188e+04 8.16322041e+00
    54956.5423788 6.82573438e+04 7.54862595e+00 7.40901328e+04 8.16364956e+00
    54956.5628132 6.82688438e+04 7.54912853e+00 7.41055312e+04 8.17098236e+00
    54956.5832476 6.82418672e+04 7.54799843e+00 7.40832500e+04 8.16196537e+00
    54956.6036819 6.82365391e+04 7.54768801e+00 7.40538359e+04 8.14804459e+00
    54956.6241163 6.82499609e+04 7.54830599e+00 7.40721250e+04 8.15758991e+00
    54956.6445506 6.82490859e+04 7.54827785e+00 7.40691250e+04 8.14128971e+00
    54956.6649849 6.82570547e+04 7.54855394e+00 7.40631953e+04 8.15245056e+00
    54956.6854194 6.82422188e+04 7.54798460e+00 7.40486484e+04 8.14595413e+00
    54956.7058537 6.82351172e+04 7.54761505e+00 7.40462422e+04 8.14382362e+00
    54956.7262880 6.82441562e+04 7.54799461e+00 7.40510547e+04 8.12535095e+00
    54956.7467225 6.82414531e+04 7.54796743e+00 7.40535234e+04 8.12948608e+00
    54956.7671568 6.82545156e+04 7.54852629e+00 7.40612344e+04 8.13577843e+00
    54956.7875911 6.82335781e+04 7.54756355e+00 7.40379141e+04 8.13902473e+00
    54956.8080255 6.82554141e+04 7.54851246e+00 7.40753438e+04 8.13186073e+00
    54956.8284599 6.82312812e+04 7.54748249e+00 7.40698438e+04 8.12714291e+00
    54956.8488942 6.82266094e+04 7.54728222e+00 7.40249531e+04 8.13790607e+00
    54956.8693286 6.82383594e+04 7.54776621e+00 7.40600938e+04 8.14105701e+00
    54956.8897630 6.82339453e+04 7.54746342e+00 7.40619062e+04 8.14181042e+00
    54956.9101974 6.82372891e+04 7.54773617e+00 7.40552500e+04 8.13780880e+00
    54956.9306317 6.82471875e+04 7.54807854e+00 7.40549453e+04 8.11727715e+00
    54956.9510660 6.82500781e+04 7.54825401e+00 7.40576562e+04 8.13714123e+00
    54956.9715005 6.82192656e+04 7.54693174e+00 7.40309688e+04 8.13613892e+00
    54956.9919348 6.82364688e+04 7.54760790e+00 7.40743750e+04 8.13784313e+00
    54957.0123691 6.82338906e+04 7.54760027e+00 7.40725547e+04 8.12467575e+00
    54957.0328036 6.82365703e+04 7.54766273e+00 7.40888984e+04 8.12412167e+00
    54957.0532379 6.82326641e+04 7.54749632e+00 7.40827266e+04 8.13474560e+00
    54957.0736722 6.82464609e+04 7.54800320e+00 7.41130469e+04 8.12290859e+00
    54957.0941066 6.82394844e+04 7.54773855e+00 7.40901641e+04 8.09850693e+00
    54957.1145410 6.82169688e+04 7.54680395e+00 7.40386719e+04 8.10297012e+00
    54957.1349753 6.82261953e+04 7.54717588e+00 7.40810078e+04 8.12414169e+00
    54957.1554097 6.82440234e+04 7.54778481e+00 7.40905859e+04 8.13704014e+00
    54957.1758442 6.82321797e+04 7.54742336e+00 7.40599609e+04 8.11497593e+00
    54957.1962784 6.82389766e+04 7.54774666e+00 7.40812969e+04 8.11282921e+00
    54957.2167128 6.82300625e+04 7.54735374e+00 7.40815859e+04 8.09505749e+00
    54957.2371472 6.82417109e+04 7.54787064e+00 7.41049141e+04 8.11195374e+00
    54957.2575815 6.82264062e+04 7.54715824e+00 7.40875234e+04 8.13699150e+00
    54957.2780159 6.82393828e+04 7.54770041e+00 7.41169766e+04 8.12313557e+00
    54957.2984503 6.82460859e+04 7.54815722e+00 7.41304297e+04 8.11366367e+00
    54957.3188847 6.82239609e+04 7.54711342e+00 7.41224688e+04 8.09541416e+00
    54957.3393190 6.82352266e+04 7.54751635e+00 7.41535938e+04 8.10880947e+00
    54957.3597534 6.82379844e+04 7.54770708e+00 7.41496641e+04 8.12686920e+00
    54957.3801877 6.82328516e+04 7.54760218e+00 7.41479844e+04 8.11308384e+00
    54957.4006221 6.82262734e+04 7.54721022e+00 7.41333281e+04 8.12063789e+00
    54957.4210565 6.82341094e+04 7.54754210e+00 7.41422656e+04 8.14245129e+00
    54957.4414908 6.82363984e+04 7.54774046e+00 7.41676875e+04 8.11592007e+00
    54957.4619253 6.82387031e+04 7.54783916e+00 7.41631016e+04 8.12793255e+00
    54957.4823596 6.82303359e+04 7.54739189e+00 7.41416094e+04 8.12008667e+00
    54957.5027939 6.82364141e+04 7.54763222e+00 7.41482500e+04 8.11870384e+00
    54957.5232282 6.82343516e+04 7.54764462e+00 7.41594609e+04 8.10356045e+00
    54957.5436627 6.82353203e+04 7.54759884e+00 7.41811797e+04 8.12625504e+00
    54957.5640970 6.82307109e+04 7.54741287e+00 7.41583047e+04 8.12694836e+00
    54957.5845313 6.82283672e+04 7.54726696e+00 7.41506562e+04 8.12625313e+00
    54957.6049658 6.82310000e+04 7.54747534e+00 7.41799219e+04 8.11763477e+00
    54957.6254001 6.82314766e+04 7.54741955e+00 7.41698125e+04 8.13500690e+00
    54957.6458345 6.81728203e+04 7.54489422e+00 7.41278438e+04 8.12135983e+00
    54957.6662688 6.76945391e+04 7.52508116e+00 7.36123828e+04 8.10435009e+00
    54957.6867032 6.75652812e+04 7.51603127e+00 7.34592891e+04 8.10031509e+00
    54957.7071376 6.75119766e+04 7.51497936e+00 7.34226172e+04 8.08432198e+00
    54957.7275719 6.75193125e+04 7.51662302e+00 7.34336719e+04 8.07865143e+00
    54957.7480063 6.75397656e+04 7.51749659e+00 7.34512656e+04 8.08418655e+00
    54957.7684407 6.76313359e+04 7.52232313e+00 7.35414922e+04 8.10408211e+00
    54957.7888750 6.79756875e+04 7.53671265e+00 7.39246484e+04 8.10412788e+00
    54957.8093093 6.82237188e+04 7.54701138e+00 7.41847188e+04 8.13915730e+00
    54957.8297438 6.82203281e+04 7.54682684e+00 7.41763984e+04 8.12939167e+00
    54957.8501781 6.82220312e+04 7.54691887e+00 7.41677266e+04 8.14334202e+00
    54957.8706124 6.82271250e+04 7.54714918e+00 7.41902266e+04 8.12330055e+00
    54957.8910468 6.82223906e+04 7.54692268e+00 7.41803594e+04 8.13084793e+00
    54957.9114813 6.82278047e+04 7.54728460e+00 7.41720625e+04 8.14542198e+00
    54957.9319155 6.82236797e+04 7.54704380e+00 7.41850703e+04 8.13006687e+00
    54957.9523499 6.82451719e+04 7.54795074e+00 7.42013203e+04 8.14486790e+00
    54957.9727844 6.82318750e+04 7.54735994e+00 7.41717812e+04 8.14576721e+00
    54957.9932186 6.82343672e+04 7.54743481e+00 7.41811328e+04 8.14259720e+00
    54958.0136530 6.82466719e+04 7.54794502e+00 7.41824141e+04 8.14793396e+00
    54958.0340873 6.82327031e+04 7.54728317e+00 7.41789844e+04 8.14806366e+00
    54958.0545217 6.82327344e+04 7.54724932e+00 7.41749609e+04 8.13969421e+00
    54958.0749561 6.82422578e+04 7.54882097e+00           -Inf           -Inf
    54958.0953905 6.82186797e+04 7.54670191e+00 7.41545938e+04 8.14699078e+00
    54958.1158248 6.82215391e+04 7.54685354e+00 7.41694844e+04 8.13388920e+00
    54958.1362592 6.82361641e+04 7.54745007e+00 7.41907656e+04 8.14042473e+00
    54958.1566936 6.82175625e+04 7.54662848e+00 7.41579844e+04 8.12126827e+00
    54958.1771278 6.82275938e+04 7.54698324e+00 7.41624297e+04 8.14342117e+00
    54958.1975623 6.82255156e+04 7.54701996e+00 7.41612344e+04 8.14358425e+00
    54958.2179967 6.82298438e+04 7.54714441e+00 7.41627500e+04 8.13824654e+00
    54958.2384309 6.82182500e+04 7.54667377e+00 7.41584219e+04 8.13625336e+00
    54958.2588654 6.82039141e+04 7.54605722e+00 7.41263281e+04 8.14704037e+00
    54958.2792998 6.82251562e+04 7.54694796e+00 7.41443672e+04 8.14742088e+00
    54958.2997340 6.82253047e+04 7.54694462e+00 7.41460859e+04 8.15211773e+00
    54958.3201684 6.82281406e+04 7.54719830e+00 7.41365938e+04 8.15160084e+00
    54958.3406029 6.82110156e+04 7.54642868e+00 7.41077969e+04 8.13319969e+00
    54958.3610372 6.82122031e+04 7.54651594e+00 7.41052422e+04 8.14980984e+00
    54958.3814715 6.82168594e+04 7.54663372e+00 7.41154375e+04 8.14232540e+00
    54958.4019060 6.82152891e+04 7.54662752e+00 7.41188516e+04 8.15001106e+00
    54958.4223404 6.82195703e+04 7.54671717e+00 7.41084766e+04 8.14603901e+00
    54958.4427746 6.82158516e+04 7.54650068e+00 7.41136484e+04 8.15216923e+00
    54958.4632090 6.82359688e+04 7.54742098e+00 7.41253359e+04 8.14826679e+00
    54958.4836435 6.82115391e+04 7.54643393e+00 7.40921641e+04 8.14087296e+00
    54958.5040777 6.82126172e+04 7.54641104e+00 7.40921641e+04 8.14640141e+00
    54958.5245121 6.82087188e+04 7.54636240e+00 7.41033281e+04 8.14556313e+00
    54958.5449466 6.82193281e+04 7.54667139e+00 7.41091016e+04 8.15938568e+00
    54958.5653808 6.82260703e+04 7.54703188e+00 7.41092734e+04 8.13243294e+00
    54958.5858152 6.81894219e+04 7.54546118e+00 7.40618203e+04 8.13656044e+00
    54958.6062496 6.82102422e+04 7.54624033e+00 7.40884531e+04 8.15327835e+00
    54958.6266839 6.81943125e+04 7.54562998e+00 7.40816797e+04 8.15650558e+00
    54958.6471184 6.81987500e+04 7.54585314e+00 7.40836484e+04 8.15564632e+00
    54958.6675527 6.82083906e+04 7.54618883e+00 7.41010000e+04 8.13304234e+00
    54958.6879871 6.82034219e+04 7.54599380e+00 7.40656875e+04 8.15169334e+00
    54958.7084215 6.82168359e+04 7.54650927e+00 7.40692578e+04 8.12804890e+00
    54958.7288558 6.82033672e+04 7.54601526e+00 7.40581250e+04 8.13400078e+00
    54958.7492901 6.82060156e+04 7.54607725e+00 7.40567578e+04 8.13146210e+00
    54958.7697246 6.82148281e+04 7.54656315e+00 7.40755781e+04 8.13579750e+00
    54958.7901589 6.82073906e+04 7.54617548e+00 7.40573906e+04 8.13919258e+00
    54958.8105932 6.82174453e+04 7.54661083e+00 7.40906406e+04 8.15065289e+00
    54958.8310277 6.82024531e+04 7.54591894e+00 7.40558203e+04 8.13505077e+00
    54958.8514620 6.81914766e+04 7.54547215e+00 7.40348906e+04 8.12131596e+00
    54958.8718964 6.81938203e+04 7.54565334e+00 7.40564141e+04 8.14141464e+00
    54958.8923307 6.82074531e+04 7.54610348e+00 7.40766250e+04 8.14830399e+00
    54958.9127651 6.82005312e+04 7.54572630e+00 7.40572188e+04 8.12530518e+00
    54958.9331995 6.81970625e+04 7.54563570e+00 7.40336406e+04 8.09697533e+00
    54958.9536338 6.81924609e+04 7.54554605e+00 7.40459531e+04 8.14575291e+00
    54958.9740683 6.81992656e+04 7.54582405e+00 7.40679609e+04 8.14742851e+00
    54958.9945026 6.82095156e+04 7.54609013e+00 7.40710312e+04 8.14129829e+00
    54959.0149369 6.81972500e+04 7.54566240e+00 7.40307031e+04 8.11875820e+00
    54959.0353712 6.81837578e+04 7.54503250e+00 7.40299688e+04 8.13784027e+00
    54959.0558057 6.82102891e+04 7.54619598e+00 7.40514297e+04 8.13614273e+00
    54959.0762400 6.82028906e+04 7.54585791e+00 7.40555156e+04 8.14766693e+00
    54959.0966743 6.81980469e+04 7.54565001e+00 7.40364219e+04 8.11925697e+00
    54959.1171088 6.81980156e+04 7.54575157e+00 7.40528281e+04 8.14693260e+00
    54959.1375431 6.81901797e+04 7.54532623e+00 7.40640547e+04 8.13997078e+00
    54959.1579775 6.81813984e+04 7.54499578e+00 7.40497109e+04 8.12131596e+00
    54959.1784118 6.81808359e+04 7.54500723e+00 7.40476875e+04 8.13534355e+00
    54959.1988462 6.81746562e+04 7.54470921e+00 7.40456719e+04 8.14457798e+00
    54959.2192806 6.81837344e+04 7.54500866e+00 7.40537188e+04 8.14234734e+00
    54959.2397149 6.81972734e+04 7.54559517e+00 7.40641172e+04 8.14113140e+00
    54959.2601494           -Inf           -Inf           -Inf           -Inf
    54959.2805837 6.81945469e+04 7.54546547e+00 7.40895547e+04 8.15285301e+00
    54959.3010180 6.81955938e+04 7.54556179e+00 7.40823672e+04 8.15234280e+00
    54959.3214524 6.81781328e+04 7.54480553e+00 7.40496641e+04 8.15425682e+00
    54959.3418868 6.81951484e+04 7.54555464e+00 7.40860703e+04 8.15195847e+00
    54959.3623211 6.81824141e+04 7.54503632e+00 7.40579609e+04 8.16095352e+00
    54959.3827555 6.81768359e+04 7.54477167e+00 7.40548672e+04 8.14612961e+00
    54959.4031899 6.81882500e+04 7.54528952e+00 7.40570859e+04 8.15132332e+00
    54959.4236243 6.81748203e+04 7.54471493e+00 7.40582266e+04 8.16782188e+00
    54959.4440586 6.82092969e+04 7.54615402e+00 7.40805469e+04 8.16151333e+00
    54959.4644929 6.81813828e+04 7.54499578e+00 7.40669141e+04 8.15915585e+00
    54959.4849274 6.81970938e+04 7.54562759e+00 7.41006641e+04 8.15441513e+00
    54959.5053617 6.81766641e+04 7.54486704e+00 7.40601797e+04 8.16387653e+00
    54959.5257960 6.81768125e+04 7.54464197e+00 7.40777344e+04 8.16261864e+00
    54959.5462303 6.81793438e+04 7.54485750e+00 7.40740703e+04 8.15671444e+00
    54959.5666648 6.81760547e+04 7.54483175e+00 7.40602891e+04 8.16305923e+00
    54959.5870992 6.81640859e+04 7.54419374e+00 7.40763828e+04 8.16136551e+00
    54959.6075335 6.81763516e+04 7.54473686e+00 7.40921406e+04 8.15145493e+00
