OGLE-LMC-RRLYR-00158	18.671	19.332	0.5888962	04:35:08.03	-70:41:16.80	0.5889
OGLE-LMC-RRLYR-00159	18.854	19.553	0.6503255	04:35:09.39	-70:04:51.50	0.6503
OGLE-LMC-RRLYR-00161	18.575	19.082	0.5669172	04:35:12.42	-67:11:04.70	0.5669
OGLE-LMC-RRLYR-00162	18.864	19.456	0.5799363	04:35:13.34	-68:42:07.80	0.57994
OGLE-LMC-RRLYR-00163	18.91	19.538	0.5548244	04:35:13.54	-70:09:30.80	0.5548
OGLE-LMC-RRLYR-00165	18.911	19.639	0.5483569	04:35:15.83	-69:45:21.90	0.54835
OGLE-LMC-RRLYR-00167	18.604	19.202	0.5820175	04:35:17.25	-69:26:33.50	0.582
OGLE-LMC-RRLYR-00168	19.041	19.541	0.4607196	04:35:19.72	-68:14:59.70	0.4607
OGLE-LMC-RRLYR-00169	18.907	19.415	0.509448	04:35:22.87	-68:18:40.90	0.50945
OGLE-LMC-RRLYR-00170	18.902	19.411	0.5085473	04:35:22.99	-68:35:22.80	0.50855
OGLE-LMC-RRLYR-00171	18.871	19.411	0.562335	04:35:25.09	-69:38:42.50	0.5623
OGLE-LMC-RRLYR-00174	18.801	19.359	0.5568337	04:35:30.01	-69:20:33.80	0.5568
OGLE-LMC-RRLYR-00175	18.856	19.477	0.5744402	04:35:30.16	-70:07:36.00	0.5744
OGLE-LMC-RRLYR-00176	18.744	-	0.7076426	04:35:31.62	-69:24:07.20	0.7076
OGLE-LMC-RRLYR-00177	18.195	18.838	0.8246837	04:35:33.16	-68:12:25.80	0.8247
OGLE-LMC-RRLYR-00178	18.801	19.511	0.6148602	04:35:34.58	-70:22:41.80	0.6149
OGLE-LMC-RRLYR-00179	18.886	19.405	0.4996538	04:35:37.02	-68:54:22.80	0.49965
OGLE-LMC-RRLYR-00180	18.922	19.496	0.5244018	04:35:37.22	-69:12:14.80	0.5244
OGLE-LMC-RRLYR-00182	18.901	19.553	0.5767523	04:35:41.19	-69:04:54.90	0.5768
OGLE-LMC-RRLYR-00185	18.933	19.613	0.6115436	04:35:43.04	-70:21:22.00	0.6115
OGLE-LMC-RRLYR-00186	18.976	19.662	0.6275269	04:35:45.45	-70:37:50.20	0.6275
OGLE-LMC-RRLYR-00187	18.788	19.358	0.572728	04:35:46.01	-69:38:31.70	0.5727
OGLE-LMC-RRLYR-00188	18.855	19.38	0.5143342	04:35:46.81	-69:00:21.90	0.5143
OGLE-LMC-RRLYR-00189	18.567	19.169	0.6899194	04:35:49.76	-67:58:50.80	0.6899
OGLE-LMC-RRLYR-00191	18.681	19.292	0.6135532	04:35:51.56	-68:55:19.40	0.6136
OGLE-LMC-RRLYR-00192	18.9	19.488	0.5011686	04:35:51.86	-69:53:37.50	0.5012
OGLE-LMC-RRLYR-00193	19.183	19.778	0.4918252	04:35:51.87	-67:48:07.10	0.4918
OGLE-LMC-RRLYR-00194	18.687	19.206	0.5392247	04:35:51.95	-67:23:52.90	0.5392
OGLE-LMC-RRLYR-00195	18.681	19.172	0.583529	04:35:52.10	-67:03:52.20	0.5835
OGLE-LMC-RRLYR-00198	18.859	19.461	0.5408518	04:35:53.58	-69:42:44.10	0.5409
OGLE-LMC-RRLYR-00199	18.752	19.34	0.5341437	04:35:53.70	-69:06:49.10	0.5341
OGLE-LMC-RRLYR-00203	18.731	19.144	0.4961193	04:36:00.05	-66:44:49.50	0.4961
OGLE-LMC-RRLYR-00206	18.7	19.272	0.668855	04:36:02.30	-67:22:50.10	0.6689
OGLE-LMC-RRLYR-00208	18.895	19.465	0.5899032	04:36:03.48	-70:09:06.70	0.5899
OGLE-LMC-RRLYR-00209	18.898	19.484	0.551548	04:36:04.95	-68:57:44.90	0.5515
OGLE-LMC-RRLYR-00210	18.89	19.469	0.5411148	04:36:08.98	-69:01:18.40	0.5411
OGLE-LMC-RRLYR-00211	18.939	-	0.6103196	04:36:09.22	-70:43:47.20	0.6103
OGLE-LMC-RRLYR-00212	18.863	19.534	0.6103057	04:36:09.26	-70:43:02.80	0.6103
OGLE-LMC-RRLYR-00214	18.755	19.323	0.5392684	04:36:12.56	-68:11:07.50	0.5393
OGLE-LMC-RRLYR-00215	18.673	19.198	0.5814366	04:36:12.87	-67:52:30.40	0.5814
OGLE-LMC-RRLYR-00216	18.786	19.467	0.6348573	04:36:13.83	-68:35:36.10	0.6349
OGLE-LMC-RRLYR-00217	18.597	19.195	0.692356	04:36:14.01	-68:22:38.10	0.6924
OGLE-LMC-RRLYR-00219	18.561	19.236	0.7139051	04:36:14.82	-69:28:47.30	0.7139
OGLE-LMC-RRLYR-00220	18.853	19.433	0.5897826	04:36:17.19	-67:52:52.80	0.5898
OGLE-LMC-RRLYR-00221	18.95	19.491	0.5632099	04:36:17.22	-68:31:49.30	0.5632
OGLE-LMC-RRLYR-00222	18.756	19.42	0.647907	04:36:17.28	-69:09:27.50	0.6479
OGLE-LMC-RRLYR-00223	18.862	19.347	0.4851033	04:36:18.17	-66:38:31.30	0.4851
OGLE-LMC-RRLYR-00224	19.069	19.708	0.6191643	04:36:19.63	-68:00:34.30	0.6192
OGLE-LMC-RRLYR-00225	18.581	19.143	0.6058683	04:36:20.15	-66:40:51.10	0.6059
OGLE-LMC-RRLYR-00226	19.096	19.7	0.5072534	04:36:20.56	-68:52:03.20	0.5073
OGLE-LMC-RRLYR-00228	18.89	19.564	0.5646486	04:36:20.98	-70:36:45.70	0.5646
OGLE-LMC-RRLYR-00229	18.703	19.293	0.5612603	04:36:21.98	-68:16:31.70	0.5613
OGLE-LMC-RRLYR-00230	18.638	-	0.5913312	04:36:22.26	-67:01:58.60	0.5913
OGLE-LMC-RRLYR-00231	18.74	19.366	0.6732714	04:36:23.92	-69:40:32.60	0.6733
OGLE-LMC-RRLYR-00232	18.846	19.436	0.579263	04:36:24.30	-68:10:03.60	0.5793
OGLE-LMC-RRLYR-00234	19.063	19.711	0.5579766	04:36:27.13	-69:02:40.20	0.558
OGLE-LMC-RRLYR-00235	18.693	19.3	0.6054546	04:36:31.65	-70:17:35.00	0.6054
OGLE-LMC-RRLYR-00236	18.851	19.422	0.5775305	04:36:31.67	-69:14:42.10	0.5775
OGLE-LMC-RRLYR-00238	18.64	19.266	0.7263422	04:36:33.61	-69:07:56.40	0.7263
OGLE-LMC-RRLYR-00239	19	19.491	0.5113312	04:36:36.44	-68:25:35.80	0.5113
OGLE-LMC-RRLYR-00240	18.467	19.092	0.7313	04:36:37.62	-67:06:42.60	0.7313
OGLE-LMC-RRLYR-00241	18.692	19.293	0.6104538	04:36:37.90	-68:55:31.60	0.6105
OGLE-LMC-RRLYR-00244	18.798	19.321	0.5540536	04:36:41.21	-67:18:23.00	0.5541
OGLE-LMC-RRLYR-00245	18.9	19.456	0.5309577	04:36:43.82	-69:59:52.80	0.531
OGLE-LMC-RRLYR-00246	18.792	19.426	0.6402503	04:36:44.95	-69:23:16.00	0.6402
OGLE-LMC-RRLYR-00248	18.734	19.184	0.5406408	04:36:46.08	-67:29:42.30	0.5406
OGLE-LMC-RRLYR-00249	19.041	19.658	0.4949504	04:36:46.86	-70:24:44.60	0.49495
OGLE-LMC-RRLYR-00251	18.466	19.081	0.6743633	04:36:50.50	-70:04:48.90	0.6744
OGLE-LMC-RRLYR-00254	18.62	19.18	0.5120634	04:36:55.08	-68:31:11.90	0.5121
OGLE-LMC-RRLYR-00256	18.854	19.482	0.5620131	04:36:57.39	-70:23:48.00	0.562
OGLE-LMC-RRLYR-00257	18.767	19.239	0.5380253	04:36:58.65	-66:44:09.30	0.538
OGLE-LMC-RRLYR-00258	18.738	19.242	0.5530392	04:36:59.31	-67:57:41.70	0.553
OGLE-LMC-RRLYR-00261	18.651	19.196	0.5995551	04:37:03.27	-67:13:53.60	0.5996
OGLE-LMC-RRLYR-00262	18.758	19.343	0.6247949	04:37:04.56	-68:24:40.60	0.6248
OGLE-LMC-RRLYR-00263	18.73	19.336	0.599701	04:37:04.89	-67:30:45.30	0.5997
OGLE-LMC-RRLYR-00264	18.74	19.322	0.5936388	04:37:06.47	-68:00:34.70	0.5936
OGLE-LMC-RRLYR-00265	18.786	19.385	0.5806217	04:37:08.85	-68:03:39.20	0.5806
OGLE-LMC-RRLYR-00266	18.675	19.274	0.6371037	04:37:10.62	-66:49:50.60	0.6371
OGLE-LMC-RRLYR-00268	19.092	19.711	0.5158801	04:37:11.50	-70:30:53.10	0.5159
OGLE-LMC-RRLYR-00269	18.966	19.56	0.5970443	04:37:12.72	-67:07:39.40	0.597
OGLE-LMC-RRLYR-00271	18.925	19.419	0.4938846	04:37:16.51	-68:29:08.50	0.4939
OGLE-LMC-RRLYR-00272	18.888	19.577	0.5234565	04:37:18.20	-70:32:11.60	0.5235
OGLE-LMC-RRLYR-00273	18.824	19.362	0.5183431	04:37:19.10	-68:20:47.40	0.5183
OGLE-LMC-RRLYR-00274	18.726	19.388	0.6513579	04:37:19.60	-68:54:38.10	0.6514
OGLE-LMC-RRLYR-00275	18.936	19.624	0.6438566	04:37:20.83	-69:19:28.00	0.6439
OGLE-LMC-RRLYR-00276	19.006	19.511	0.4841547	04:37:20.83	-68:24:21.70	0.48416
OGLE-LMC-RRLYR-00277	19.152	19.725	0.4552611	04:37:21.35	-69:07:18.70	0.45526
OGLE-LMC-RRLYR-00278	18.787	19.343	0.5829614	04:37:21.44	-66:56:34.80	0.583
OGLE-LMC-RRLYR-00279	18.847	19.517	0.5835056	04:37:22.40	-70:01:49.40	0.5835
OGLE-LMC-RRLYR-00280	18.813	19.411	0.5884154	04:37:23.00	-68:15:57.60	0.5884
OGLE-LMC-RRLYR-00283	18.978	19.53	0.5383354	04:37:28.57	-68:24:00.30	0.5383
OGLE-LMC-RRLYR-00284	18.584	19.247	0.7091136	04:37:30.04	-70:13:14.70	0.7091
OGLE-LMC-RRLYR-00285	18.871	19.476	0.5572855	04:37:32.47	-68:54:06.90	0.5573
OGLE-LMC-RRLYR-00286	18.781	19.418	0.6255038	04:37:38.56	-69:18:31.20	0.6255
OGLE-LMC-RRLYR-00287	18.671	19.232	0.5595086	04:37:38.65	-68:06:57.70	0.5595
OGLE-LMC-RRLYR-00288	18.787	19.324	0.522894	04:37:38.66	-68:53:14.50	0.5229
OGLE-LMC-RRLYR-00289	18.798	19.38	0.5680541	04:37:39.46	-67:32:10.60	0.56805
OGLE-LMC-RRLYR-00292	18.969	19.428	0.5527091	04:37:40.80	-70:28:42.60	0.5527
OGLE-LMC-RRLYR-00294	18.84	19.394	0.5660791	04:37:41.53	-67:50:59.90	0.5661
OGLE-LMC-RRLYR-00295	18.858	19.518	0.6501849	04:37:41.93	-69:15:33.20	0.6502
OGLE-LMC-RRLYR-00296	18.844	19.427	0.5765741	04:37:42.46	-67:24:46.20	0.5766
OGLE-LMC-RRLYR-00297	18.593	19.231	0.6771616	04:37:44.21	-68:20:20.60	0.6772
OGLE-LMC-RRLYR-00298	18.676	19.288	0.5975257	04:37:45.14	-67:07:24.90	0.5975
OGLE-LMC-RRLYR-00299	18.687	19.249	0.5689207	04:37:47.96	-70:15:05.70	0.5689
OGLE-LMC-RRLYR-00300	18.793	19.356	0.5564751	04:37:48.39	-68:18:45.30	0.5565
OGLE-LMC-RRLYR-00301	18.812	19.432	0.6126577	04:37:49.12	-69:07:56.60	0.6127
